Array Design Name	Exiqon miRCURY LNA microRNA Array v.10.0 - hsa, mmu & rno, miRBase 12.0 annotation
Provider	Eleanor Williams (ewilliam@ebi.ac.uk);Exiqon A/S
Comment[ArrayExpressAccession]	A-MEXP-1469
Comment[Description]	Exiqon miRCURY LNA microRNA Array<br> Product number 208100_A  <br> miRBase 12.00 annotation<br> Contains human, mouse and rat sequences <br> 
Comment[SubmittedName]	Exiqon miRCURY LNA microRNA Array v.10.0 - hsa, mmu & rno, miRBase 12.0 annotation
Comment[Organism]	Homo sapiens
Printing Protocol	Arrays manufactured by Exiqon (http://www.exiqon.com) using LNA (a high affinity RNA analogue) technology.
Technology Type	unknown_technology_type
Surface Type	unknown_surface_type
Surface Type Term Accession Number	#unknown_surface_type
Surface Type Term Source REF	The MGED Ontology
Substrate Type	unknown_substrate_type
Term Source Name	The MGED Ontology	mirbase
Term Source File	http://mged.sourceforge.net/ontologies/MGEDontology.php	http://microrna.sanger.ac.uk/
Term Source Version	
Comment[AdditionalFile:txt]	A-MEXP-1469_comments.txt

[main]
Block Column	Block Row	Column	Row	Reporter Name	Reporter Database Entry[mirbase]	Reporter Group[role]	Control Type
1	7	2	1	4610	rno-miR-126	Experimental	
3	2	16	4	42829	rno-miR-127	Experimental	
3	4	16	4	42829	rno-miR-127	Experimental	
3	6	16	4	42829	rno-miR-127	Experimental	
3	8	16	4	42829	rno-miR-127	Experimental	
3	2	13	4	42692	mmu-miR-127*	Experimental	
3	4	13	4	42692	mmu-miR-127*	Experimental	
3	6	13	4	42692	mmu-miR-127*	Experimental	
3	8	13	4	42692	mmu-miR-127*	Experimental	
3	1	4	5	33902	rno-miR-128	Experimental	
3	3	4	5	33902	rno-miR-128	Experimental	
3	5	4	5	33902	rno-miR-128	Experimental	
3	7	4	5	33902	rno-miR-128	Experimental	
1	1	11	4	42571	hsa-miR-129*	Experimental	
1	3	11	4	42571	hsa-miR-129*	Experimental	
1	5	11	4	42571	hsa-miR-129*	Experimental	
1	7	11	4	42571	hsa-miR-129*	Experimental	
4	1	1	7	42583	rno-miR-129*	Experimental	
4	3	1	7	42583	rno-miR-129*	Experimental	
4	5	1	7	42583	rno-miR-129*	Experimental	
4	7	1	7	42583	rno-miR-129*	Experimental	
2	2	4	5	42467	rno-miR-129	Experimental	
2	4	4	5	42467	rno-miR-129	Experimental	
2	6	4	5	42467	rno-miR-129	Experimental	
2	8	4	5	42467	rno-miR-129	Experimental	
4	1	11	5	42718	hsa-miR-130a*	Experimental	
4	3	11	5	42718	hsa-miR-130a*	Experimental	
4	5	11	5	42718	hsa-miR-130a*	Experimental	
4	7	11	5	42718	hsa-miR-130a*	Experimental	
2	1	12	2	10138	rno-miR-130a	Experimental	
2	3	12	2	10138	rno-miR-130a	Experimental	
2	5	12	2	10138	rno-miR-130a	Experimental	
2	7	12	2	10138	rno-miR-130a	Experimental	
1	2	12	5	42787	mmu-miR-130b*	Experimental	
1	4	12	5	42787	mmu-miR-130b*	Experimental	
1	6	12	5	42787	mmu-miR-130b*	Experimental	
1	8	12	5	42787	mmu-miR-130b*	Experimental	
1	2	2	1	10936	rno-miR-130b	Experimental	
1	4	2	1	10936	rno-miR-130b	Experimental	
1	6	2	1	10936	rno-miR-130b	Experimental	
1	8	2	1	10936	rno-miR-130b	Experimental	
4	1	6	3	17808	hsa-miR-132*	Experimental	
4	3	6	3	17808	hsa-miR-132*	Experimental	
4	5	6	3	17808	hsa-miR-132*	Experimental	
4	7	6	3	17808	hsa-miR-132*	Experimental	
4	2	14	1	10937	rno-miR-132	Experimental	
4	4	14	1	10937	rno-miR-132	Experimental	
4	6	14	1	10937	rno-miR-132	Experimental	
4	8	14	1	10937	rno-miR-132	Experimental	
2	2	3	5	32809	rno-miR-133a	Experimental	
2	4	3	5	32809	rno-miR-133a	Experimental	
2	6	3	5	32809	rno-miR-133a	Experimental	
2	8	3	5	32809	rno-miR-133a	Experimental	
2	1	3	5	30755	rno-miR-133b	Experimental	
2	3	3	5	30755	rno-miR-133b	Experimental	
2	5	3	5	30755	rno-miR-133b	Experimental	
2	7	3	5	30755	rno-miR-133b	Experimental	
2	1	15	9	42942	rno-miR-134	Experimental	
2	3	15	9	42942	rno-miR-134	Experimental	
2	5	15	9	42942	rno-miR-134	Experimental	
2	7	15	9	42942	rno-miR-134	Experimental	
3	2	1	7	42609	mmu-miR-135a*	Experimental	
3	4	1	7	42609	mmu-miR-135a*	Experimental	
3	6	1	7	42609	mmu-miR-135a*	Experimental	
3	8	1	7	42609	mmu-miR-135a*	Experimental	
1	2	13	5	42839	rno-miR-135a	Experimental	
1	4	13	5	42839	rno-miR-135a	Experimental	
1	6	13	5	42839	rno-miR-135a	Experimental	
1	8	13	5	42839	rno-miR-135a	Experimental	
2	1	12	4	42615	hsa-miR-135b*	Experimental	
2	3	12	4	42615	hsa-miR-135b*	Experimental	
2	5	12	4	42615	hsa-miR-135b*	Experimental	
2	7	12	4	42615	hsa-miR-135b*	Experimental	
3	2	14	1	10942	rno-miR-135b	Experimental	
3	4	14	1	10942	rno-miR-135b	Experimental	
3	6	14	1	10942	rno-miR-135b	Experimental	
3	8	14	1	10942	rno-miR-135b	Experimental	
3	2	15	8	42686	rno-miR-136*	Experimental	
3	4	15	8	42686	rno-miR-136*	Experimental	
3	6	15	8	42686	rno-miR-136*	Experimental	
3	8	15	8	42686	rno-miR-136*	Experimental	
2	2	9	4	42512	rno-miR-136*	Experimental	
2	4	9	4	42512	rno-miR-136*	Experimental	
2	6	9	4	42512	rno-miR-136*	Experimental	
2	8	9	4	42512	rno-miR-136*	Experimental	
2	2	14	1	10943	rno-miR-136	Experimental	
2	4	14	1	10943	rno-miR-136	Experimental	
2	6	14	1	10943	rno-miR-136	Experimental	
2	8	14	1	10943	rno-miR-136	Experimental	
1	2	14	1	10944	rno-miR-137	Experimental	
1	4	14	1	10944	rno-miR-137	Experimental	
1	6	14	1	10944	rno-miR-137	Experimental	
1	8	14	1	10944	rno-miR-137	Experimental	
4	2	11	7	13140	rno-miR-138	Experimental	
4	4	11	7	13140	rno-miR-138	Experimental	
4	6	11	7	13140	rno-miR-138	Experimental	
4	8	11	7	13140	rno-miR-138	Experimental	
4	1	11	6	42872	rno-miR-138*	Experimental	
4	3	11	6	42872	rno-miR-138*	Experimental	
4	5	11	6	42872	rno-miR-138*	Experimental	
4	7	11	6	42872	rno-miR-138*	Experimental	
4	1	14	6	42454	hsa-miR-138-2*	Experimental	
4	3	14	6	42454	hsa-miR-138-2*	Experimental	
4	5	14	6	42454	hsa-miR-138-2*	Experimental	
4	7	14	6	42454	hsa-miR-138-2*	Experimental	
1	1	1	6	42451	rno-miR-139-3p	Experimental	
1	3	1	6	42451	rno-miR-139-3p	Experimental	
1	5	1	6	42451	rno-miR-139-3p	Experimental	
1	7	1	6	42451	rno-miR-139-3p	Experimental	
4	1	12	7	27542	rno-miR-139-5p	Experimental	
4	3	12	7	27542	rno-miR-139-5p	Experimental	
4	5	12	7	27542	rno-miR-139-5p	Experimental	
4	7	12	7	27542	rno-miR-139-5p	Experimental	
1	1	3	7	42689	rno-miR-139-5p	Experimental	
1	3	3	7	42689	rno-miR-139-5p	Experimental	
1	5	3	7	42689	rno-miR-139-5p	Experimental	
1	7	3	7	42689	rno-miR-139-5p	Experimental	
3	1	2	7	42630	rno-miR-140*	Experimental	
3	3	2	7	42630	rno-miR-140*	Experimental	
3	5	2	7	42630	rno-miR-140*	Experimental	
3	7	2	7	42630	rno-miR-140*	Experimental	
4	1	14	1	4700	rno-miR-140	Experimental	
4	3	14	1	4700	rno-miR-140	Experimental	
4	5	14	1	4700	rno-miR-140	Experimental	
4	7	14	1	4700	rno-miR-140	Experimental	
2	2	11	1	17842	hsa-miR-141*	Experimental	
2	4	11	1	17842	hsa-miR-141*	Experimental	
2	6	11	1	17842	hsa-miR-141*	Experimental	
2	8	11	1	17842	hsa-miR-141*	Experimental	
4	2	12	2	10946	rno-miR-141	Experimental	
4	4	12	2	10946	rno-miR-141	Experimental	
4	6	12	2	10946	rno-miR-141	Experimental	
4	8	12	2	10946	rno-miR-141	Experimental	
3	2	12	2	10947	rno-miR-142-3p	Experimental	
3	4	12	2	10947	rno-miR-142-3p	Experimental	
3	6	12	2	10947	rno-miR-142-3p	Experimental	
3	8	12	2	10947	rno-miR-142-3p	Experimental	
4	2	3	4	19015	rno-miR-142-5p	Experimental	
4	4	3	4	19015	rno-miR-142-5p	Experimental	
4	6	3	4	19015	rno-miR-142-5p	Experimental	
4	8	3	4	19015	rno-miR-142-5p	Experimental	
3	2	6	5	42515	hsa-miR-143*	Experimental	
3	4	6	5	42515	hsa-miR-143*	Experimental	
3	6	6	5	42515	hsa-miR-143*	Experimental	
3	8	6	5	42515	hsa-miR-143*	Experimental	
2	1	1	3	13177	rno-miR-143	Experimental	
2	3	1	3	13177	rno-miR-143	Experimental	
2	5	1	3	13177	rno-miR-143	Experimental	
2	7	1	3	13177	rno-miR-143	Experimental	
1	2	2	7	42660	hsa-miR-144*	Experimental	
1	4	2	7	42660	hsa-miR-144*	Experimental	
1	6	2	7	42660	hsa-miR-144*	Experimental	
1	8	2	7	42660	hsa-miR-144*	Experimental	
1	2	15	5	29802	rno-miR-144	Experimental	
1	4	15	5	29802	rno-miR-144	Experimental	
1	6	15	5	29802	rno-miR-144	Experimental	
1	8	15	5	29802	rno-miR-144	Experimental	
3	2	7	4	31867	mmu-miR-145*	Experimental	
3	4	7	4	31867	mmu-miR-145*	Experimental	
3	6	7	4	31867	mmu-miR-145*	Experimental	
3	8	7	4	31867	mmu-miR-145*	Experimental	
2	2	12	4	42641	rno-miR-145	Experimental	
2	4	12	4	42641	rno-miR-145	Experimental	
2	6	12	4	42641	rno-miR-145	Experimental	
2	8	12	4	42641	rno-miR-145	Experimental	
2	2	2	7	42657	hsa-miR-146a*	Experimental	
2	4	2	7	42657	hsa-miR-146a*	Experimental	
2	6	2	7	42657	hsa-miR-146a*	Experimental	
2	8	2	7	42657	hsa-miR-146a*	Experimental	
2	2	12	2	10952	rno-miR-146a	Experimental	
2	4	12	2	10952	rno-miR-146a	Experimental	
2	6	12	2	10952	rno-miR-146a	Experimental	
2	8	12	2	10952	rno-miR-146a	Experimental	
2	2	8	4	42461	hsa-miR-146b-3p	Experimental	
2	4	8	4	42461	hsa-miR-146b-3p	Experimental	
2	6	8	4	42461	hsa-miR-146b-3p	Experimental	
2	8	8	4	42461	hsa-miR-146b-3p	Experimental	
1	1	12	2	10306	rno-miR-146b	Experimental	
1	3	12	2	10306	rno-miR-146b	Experimental	
1	5	12	2	10306	rno-miR-146b	Experimental	
1	7	12	2	10306	rno-miR-146b	Experimental	
1	2	12	2	10954	hsa-miR-147	Experimental	
1	4	12	2	10954	hsa-miR-147	Experimental	
1	6	12	2	10954	hsa-miR-147	Experimental	
1	8	12	2	10954	hsa-miR-147	Experimental	
1	2	6	2	17411	rno-miR-147	Experimental	
1	4	6	2	17411	rno-miR-147	Experimental	
1	6	6	2	17411	rno-miR-147	Experimental	
1	8	6	2	17411	rno-miR-147	Experimental	
2	2	2	4	17872	mmu-miR-148a*	Experimental	
2	4	2	4	17872	mmu-miR-148a*	Experimental	
2	6	2	4	17872	mmu-miR-148a*	Experimental	
2	8	2	4	17872	mmu-miR-148a*	Experimental	
4	2	9	3	10955	mmu-miR-148a	Experimental	
4	4	9	3	10955	mmu-miR-148a	Experimental	
4	6	9	3	10955	mmu-miR-148a	Experimental	
4	8	9	3	10955	mmu-miR-148a	Experimental	
4	2	14	4	42736	hsa-miR-148b*	Experimental	
4	4	14	4	42736	hsa-miR-148b*	Experimental	
4	6	14	4	42736	hsa-miR-148b*	Experimental	
4	8	14	4	42736	hsa-miR-148b*	Experimental	
3	1	13	1	19585	rno-miR-148b-3p	Experimental	
3	3	13	1	19585	rno-miR-148b-3p	Experimental	
3	5	13	1	19585	rno-miR-148b-3p	Experimental	
3	7	13	1	19585	rno-miR-148b-3p	Experimental	
1	1	9	4	42486	hsa-miR-149*	Experimental	
1	3	9	4	42486	hsa-miR-149*	Experimental	
1	5	9	4	42486	hsa-miR-149*	Experimental	
1	7	9	4	42486	hsa-miR-149*	Experimental	
3	1	13	5	42810	mmu-miR-149	Experimental	
3	3	13	5	42810	mmu-miR-149	Experimental	
3	5	13	5	42810	mmu-miR-149	Experimental	
3	7	13	5	42810	mmu-miR-149	Experimental	
4	2	6	7	42850	mmu-miR-150*	Experimental	
4	4	6	7	42850	mmu-miR-150*	Experimental	
4	6	6	7	42850	mmu-miR-150*	Experimental	
4	8	6	7	42850	mmu-miR-150*	Experimental	
3	1	16	4	42802	rno-miR-150	Experimental	
3	3	16	4	42802	rno-miR-150	Experimental	
3	5	16	4	42802	rno-miR-150	Experimental	
3	7	16	4	42802	rno-miR-150	Experimental	
2	1	9	1	17463	hsa-miR-151-3p	Experimental	
2	3	9	1	17463	hsa-miR-151-3p	Experimental	
2	5	9	1	17463	hsa-miR-151-3p	Experimental	
2	7	9	1	17463	hsa-miR-151-3p	Experimental	
2	2	16	2	11260	rno-miR-151	Experimental	
2	4	16	2	11260	rno-miR-151	Experimental	
2	6	16	2	11260	rno-miR-151	Experimental	
2	8	16	2	11260	rno-miR-151	Experimental	
3	1	9	2	17676	rno-miR-152	Experimental	
3	3	9	2	17676	rno-miR-152	Experimental	
3	5	9	2	17676	rno-miR-152	Experimental	
3	7	9	2	17676	rno-miR-152	Experimental	
1	2	8	5	42599	rno-miR-153	Experimental	
1	4	8	5	42599	rno-miR-153	Experimental	
1	6	8	5	42599	rno-miR-153	Experimental	
1	8	8	5	42599	rno-miR-153	Experimental	
4	1	8	5	42572	mmu-miR-154*	Experimental	
4	3	8	5	42572	mmu-miR-154*	Experimental	
4	5	8	5	42572	mmu-miR-154*	Experimental	
4	7	8	5	42572	mmu-miR-154*	Experimental	
3	2	9	3	10962	rno-miR-154	Experimental	
3	4	9	3	10962	rno-miR-154	Experimental	
3	6	9	3	10962	rno-miR-154	Experimental	
3	8	9	3	10962	rno-miR-154	Experimental	
2	2	9	3	10964	hsa-miR-155	Experimental	
2	4	9	3	10964	hsa-miR-155	Experimental	
2	6	9	3	10964	hsa-miR-155	Experimental	
2	8	9	3	10964	hsa-miR-155	Experimental	
2	2	9	7	42949	hsa-miR-155*	Experimental	
2	4	9	7	42949	hsa-miR-155*	Experimental	
2	6	9	7	42949	hsa-miR-155*	Experimental	
2	8	9	7	42949	hsa-miR-155*	Experimental	
3	2	9	6	42789	hsa-miR-15a*	Experimental	
3	4	9	6	42789	hsa-miR-15a*	Experimental	
3	6	9	6	42789	hsa-miR-15a*	Experimental	
3	8	9	6	42789	hsa-miR-15a*	Experimental	
4	2	5	4	27720	mmu-miR-15a	Experimental	
4	4	5	4	27720	mmu-miR-15a	Experimental	
4	6	5	4	27720	mmu-miR-15a	Experimental	
4	8	5	4	27720	mmu-miR-15a	Experimental	
3	1	7	3	17902	mmu-miR-15b*	Experimental	
3	3	7	3	17902	mmu-miR-15b*	Experimental	
3	5	7	3	17902	mmu-miR-15b*	Experimental	
3	7	7	3	17902	mmu-miR-15b*	Experimental	
3	2	14	3	17280	rno-miR-15b	Experimental	
3	4	14	3	17280	rno-miR-15b	Experimental	
3	6	14	3	17280	rno-miR-15b	Experimental	
3	8	14	3	17280	rno-miR-15b	Experimental	
1	2	9	3	10967	rno-miR-16	Experimental	
1	4	9	3	10967	rno-miR-16	Experimental	
1	6	9	3	10967	rno-miR-16	Experimental	
1	8	9	3	10967	rno-miR-16	Experimental	
2	2	12	1	17936	hsa-miR-16-1*	Experimental	
2	4	12	1	17936	hsa-miR-16-1*	Experimental	
2	6	12	1	17936	hsa-miR-16-1*	Experimental	
2	8	12	1	17936	hsa-miR-16-1*	Experimental	
2	1	11	6	42874	hsa-miR-16-2*	Experimental	
2	3	11	6	42874	hsa-miR-16-2*	Experimental	
2	5	11	6	42874	hsa-miR-16-2*	Experimental	
2	7	11	6	42874	hsa-miR-16-2*	Experimental	
2	1	13	1	19588	rno-miR-17-3p	Experimental	
2	3	13	1	19588	rno-miR-17-3p	Experimental	
2	5	13	1	19588	rno-miR-17-3p	Experimental	
2	7	13	1	19588	rno-miR-17-3p	Experimental	
4	2	5	6	42650	rno-miR-17-5p	Experimental	
4	4	5	6	42650	rno-miR-17-5p	Experimental	
4	6	5	6	42650	rno-miR-17-5p	Experimental	
4	8	5	6	42650	rno-miR-17-5p	Experimental	
1	2	3	1	11013	rno-miR-181a*	Experimental	
1	4	3	1	11013	rno-miR-181a*	Experimental	
1	6	3	1	11013	rno-miR-181a*	Experimental	
1	8	3	1	11013	rno-miR-181a*	Experimental	
4	1	14	5	42865	rno-miR-181a	Experimental	
4	3	14	5	42865	rno-miR-181a	Experimental	
4	5	14	5	42865	rno-miR-181a	Experimental	
4	7	14	5	42865	rno-miR-181a	Experimental	
1	1	3	4	17928	hsa-miR-181a-2*	Experimental	
1	3	3	4	17928	hsa-miR-181a-2*	Experimental	
1	5	3	4	17928	hsa-miR-181a-2*	Experimental	
1	7	3	4	17928	hsa-miR-181a-2*	Experimental	
4	1	3	1	10972	rno-miR-181b	Experimental	
4	3	3	1	10972	rno-miR-181b	Experimental	
4	5	3	1	10972	rno-miR-181b	Experimental	
4	7	3	1	10972	rno-miR-181b	Experimental	
1	1	2	7	42634	hsa-miR-181c*	Experimental	
1	3	2	7	42634	hsa-miR-181c*	Experimental	
1	5	2	7	42634	hsa-miR-181c*	Experimental	
1	7	2	7	42634	hsa-miR-181c*	Experimental	
4	1	2	6	42496	rno-miR-181c	Experimental	
4	3	2	6	42496	rno-miR-181c	Experimental	
4	5	2	6	42496	rno-miR-181c	Experimental	
4	7	2	6	42496	rno-miR-181c	Experimental	
4	2	10	6	42840	rno-miR-181d	Experimental	
4	4	10	6	42840	rno-miR-181d	Experimental	
4	6	10	6	42840	rno-miR-181d	Experimental	
4	8	10	6	42840	rno-miR-181d	Experimental	
2	1	3	1	10976	hsa-miR-182*	Experimental	
2	3	3	1	10976	hsa-miR-182*	Experimental	
2	5	3	1	10976	hsa-miR-182*	Experimental	
2	7	3	1	10976	hsa-miR-182*	Experimental	
3	1	3	1	10975	rno-miR-182	Experimental	
3	3	3	1	10975	rno-miR-182	Experimental	
3	5	3	1	10975	rno-miR-182	Experimental	
3	7	3	1	10975	rno-miR-182	Experimental	
1	2	10	2	17953	mmu-miR-183*	Experimental	
1	4	10	2	17953	mmu-miR-183*	Experimental	
1	6	10	2	17953	mmu-miR-183*	Experimental	
1	8	10	2	17953	mmu-miR-183*	Experimental	
1	1	3	1	10977	rno-miR-183	Experimental	
1	3	3	1	10977	rno-miR-183	Experimental	
1	5	3	1	10977	rno-miR-183	Experimental	
1	7	3	1	10977	rno-miR-183	Experimental	
4	1	15	1	10978	rno-miR-184	Experimental	
4	3	15	1	10978	rno-miR-184	Experimental	
4	5	15	1	10978	rno-miR-184	Experimental	
4	7	15	1	10978	rno-miR-184	Experimental	
2	1	7	3	17904	hsa-miR-185*	Experimental	
2	3	7	3	17904	hsa-miR-185*	Experimental	
2	5	7	3	17904	hsa-miR-185*	Experimental	
2	7	7	3	17904	hsa-miR-185*	Experimental	
2	1	1	10	5560	rno-miR-185	Experimental	
2	3	1	10	5560	rno-miR-185	Experimental	
2	5	1	10	5560	rno-miR-185	Experimental	
2	7	1	10	5560	rno-miR-185	Experimental	
1	2	14	5	42902	rno-miR-185	Experimental	
1	4	14	5	42902	rno-miR-185	Experimental	
1	6	14	5	42902	rno-miR-185	Experimental	
1	8	14	5	42902	rno-miR-185	Experimental	
3	1	12	4	42614	hsa-miR-186*	Experimental	
3	3	12	4	42614	hsa-miR-186*	Experimental	
3	5	12	4	42614	hsa-miR-186*	Experimental	
3	7	12	4	42614	hsa-miR-186*	Experimental	
3	2	7	3	18739	rno-miR-186	Experimental	
3	4	7	3	18739	rno-miR-186	Experimental	
3	6	7	3	18739	rno-miR-186	Experimental	
3	8	7	3	18739	rno-miR-186	Experimental	
3	1	5	7	42775	hsa-miR-187*	Experimental	
3	3	5	7	42775	hsa-miR-187*	Experimental	
3	5	5	7	42775	hsa-miR-187*	Experimental	
3	7	5	7	42775	hsa-miR-187*	Experimental	
3	2	13	1	27539	rno-miR-187	Experimental	
3	4	13	1	27539	rno-miR-187	Experimental	
3	6	13	1	27539	rno-miR-187	Experimental	
3	8	13	1	27539	rno-miR-187	Experimental	
2	2	12	5	42786	mmu-miR-188-3p	Experimental	
2	4	12	5	42786	mmu-miR-188-3p	Experimental	
2	6	12	5	42786	mmu-miR-188-3p	Experimental	
2	8	12	5	42786	mmu-miR-188-3p	Experimental	
2	1	9	5	42620	rno-miR-188	Experimental	
2	3	9	5	42620	rno-miR-188	Experimental	
2	5	9	5	42620	rno-miR-188	Experimental	
2	7	9	5	42620	rno-miR-188	Experimental	
1	1	1	3	13178	mmu-miR-18a*	Experimental	
1	3	1	3	13178	mmu-miR-18a*	Experimental	
1	5	1	3	13178	mmu-miR-18a*	Experimental	
1	7	1	3	13178	mmu-miR-18a*	Experimental	
2	1	1	7	42588	rno-miR-18a	Experimental	
2	3	1	7	42588	rno-miR-18a	Experimental	
2	5	1	7	42588	rno-miR-18a	Experimental	
2	7	1	7	42588	rno-miR-18a	Experimental	
3	2	9	5	42644	hsa-miR-18b	Experimental	
3	4	9	5	42644	hsa-miR-18b	Experimental	
3	6	9	5	42644	hsa-miR-18b	Experimental	
3	8	9	5	42644	hsa-miR-18b	Experimental	
4	1	12	6	28536	hsa-miR-18b*	Experimental	
4	3	12	6	28536	hsa-miR-18b*	Experimental	
4	5	12	6	28536	hsa-miR-18b*	Experimental	
4	7	12	6	28536	hsa-miR-18b*	Experimental	
1	1	5	4	27536	rno-miR-190	Experimental	
1	3	5	4	27536	rno-miR-190	Experimental	
1	5	5	4	27536	rno-miR-190	Experimental	
1	7	5	4	27536	rno-miR-190	Experimental	
3	2	3	5	32731	mmu-miR-190b	Experimental	
3	4	3	5	32731	mmu-miR-190b	Experimental	
3	6	3	5	32731	mmu-miR-190b	Experimental	
3	8	3	5	32731	mmu-miR-190b	Experimental	
3	2	3	7	42705	hsa-miR-191*	Experimental	
3	4	3	7	42705	hsa-miR-191*	Experimental	
3	6	3	7	42705	hsa-miR-191*	Experimental	
3	8	3	7	42705	hsa-miR-191*	Experimental	
3	1	15	1	10985	rno-miR-191	Experimental	
3	3	15	1	10985	rno-miR-191	Experimental	
3	5	15	1	10985	rno-miR-191	Experimental	
3	7	15	1	10985	rno-miR-191	Experimental	
2	2	10	2	17946	hsa-miR-192*	Experimental	
2	4	10	2	17946	hsa-miR-192*	Experimental	
2	6	10	2	17946	hsa-miR-192*	Experimental	
2	8	10	2	17946	hsa-miR-192*	Experimental	
1	1	9	2	17732	rno-miR-192	Experimental	
1	3	9	2	17732	rno-miR-192	Experimental	
1	5	9	2	17732	rno-miR-192	Experimental	
1	7	9	2	17732	rno-miR-192	Experimental	
2	1	15	1	10986	rno-miR-193	Experimental	
2	3	15	1	10986	rno-miR-193	Experimental	
2	5	15	1	10986	rno-miR-193	Experimental	
2	7	15	1	10986	rno-miR-193	Experimental	
3	1	12	1	17878	hsa-miR-193a-5p	Experimental	
3	3	12	1	17878	hsa-miR-193a-5p	Experimental	
3	5	12	1	17878	hsa-miR-193a-5p	Experimental	
3	7	12	1	17878	hsa-miR-193a-5p	Experimental	
1	1	15	1	10987	hsa-miR-193b	Experimental	
1	3	15	1	10987	hsa-miR-193b	Experimental	
1	5	15	1	10987	hsa-miR-193b	Experimental	
1	7	15	1	10987	hsa-miR-193b	Experimental	
3	2	15	9	42962	hsa-miR-193b*	Experimental	
3	4	15	9	42962	hsa-miR-193b*	Experimental	
3	6	15	9	42962	hsa-miR-193b*	Experimental	
3	8	15	9	42962	hsa-miR-193b*	Experimental	
2	1	11	4	42570	hsa-miR-194*	Experimental	
2	3	11	4	42570	hsa-miR-194*	Experimental	
2	5	11	4	42570	hsa-miR-194*	Experimental	
2	7	11	4	42570	hsa-miR-194*	Experimental	
4	1	13	2	10988	rno-miR-194	Experimental	
4	3	13	2	10988	rno-miR-194	Experimental	
4	5	13	2	10988	rno-miR-194	Experimental	
4	7	13	2	10988	rno-miR-194	Experimental	
2	1	11	5	42723	hsa-miR-195*	Experimental	
2	3	11	5	42723	hsa-miR-195*	Experimental	
2	5	11	5	42723	hsa-miR-195*	Experimental	
2	7	11	5	42723	hsa-miR-195*	Experimental	
2	1	5	2	13148	rno-miR-195	Experimental	
2	3	5	2	13148	rno-miR-195	Experimental	
2	5	5	2	13148	rno-miR-195	Experimental	
2	7	5	2	13148	rno-miR-195	Experimental	
2	1	7	5	42538	rno-miR-196a*	Experimental	
2	3	7	5	42538	rno-miR-196a*	Experimental	
2	5	7	5	42538	rno-miR-196a*	Experimental	
2	7	7	5	42538	rno-miR-196a*	Experimental	
3	1	13	2	10990	rno-miR-196a	Experimental	
3	3	13	2	10990	rno-miR-196a	Experimental	
3	5	13	2	10990	rno-miR-196a	Experimental	
3	7	13	2	10990	rno-miR-196a	Experimental	
2	1	13	2	10991	rno-miR-196b	Experimental	
2	3	13	2	10991	rno-miR-196b	Experimental	
2	5	13	2	10991	rno-miR-196b	Experimental	
2	7	13	2	10991	rno-miR-196b	Experimental	
1	2	15	4	42783	mmu-miR-197	Experimental	
1	4	15	4	42783	mmu-miR-197	Experimental	
1	6	15	4	42783	mmu-miR-197	Experimental	
1	8	15	4	42783	mmu-miR-197	Experimental	
2	2	13	1	27540	hsa-miR-198	Experimental	
2	4	13	1	27540	hsa-miR-198	Experimental	
2	6	13	1	27540	hsa-miR-198	Experimental	
2	8	13	1	27540	hsa-miR-198	Experimental	
1	1	13	2	10995	rno-miR-199a-3p	Experimental	
1	3	13	2	10995	rno-miR-199a-3p	Experimental	
1	5	13	2	10995	rno-miR-199a-3p	Experimental	
1	7	13	2	10995	rno-miR-199a-3p	Experimental	
1	2	2	5	29562	rno-miR-199a-5p	Experimental	
1	4	2	5	29562	rno-miR-199a-5p	Experimental	
1	6	2	5	29562	rno-miR-199a-5p	Experimental	
1	8	2	5	29562	rno-miR-199a-5p	Experimental	
1	1	13	1	19591	hsa-miR-199b-5p	Experimental	
1	3	13	1	19591	hsa-miR-199b-5p	Experimental	
1	5	13	1	19591	hsa-miR-199b-5p	Experimental	
1	7	13	1	19591	hsa-miR-199b-5p	Experimental	
4	2	10	4	42549	mmu-miR-19a*	Experimental	
4	4	10	4	42549	mmu-miR-19a*	Experimental	
4	6	10	4	42549	mmu-miR-19a*	Experimental	
4	8	10	4	42549	mmu-miR-19a*	Experimental	
4	1	10	3	10997	rno-miR-19a	Experimental	
4	3	10	3	10997	rno-miR-19a	Experimental	
4	5	10	3	10997	rno-miR-19a	Experimental	
4	7	10	3	10997	rno-miR-19a	Experimental	
3	1	10	3	10998	rno-miR-19b	Experimental	
3	3	10	3	10998	rno-miR-19b	Experimental	
3	5	10	3	10998	rno-miR-19b	Experimental	
3	7	10	3	10998	rno-miR-19b	Experimental	
1	1	12	1	17883	hsa-miR-19b-1*	Experimental	
1	3	12	1	17883	hsa-miR-19b-1*	Experimental	
1	5	12	1	17883	hsa-miR-19b-1*	Experimental	
1	7	12	1	17883	hsa-miR-19b-1*	Experimental	
1	2	8	7	42918	hsa-miR-19b-2*	Experimental	
1	4	8	7	42918	hsa-miR-19b-2*	Experimental	
1	6	8	7	42918	hsa-miR-19b-2*	Experimental	
1	8	8	7	42918	hsa-miR-19b-2*	Experimental	
4	2	13	3	13127	mmu-miR-200a*	Experimental	
4	4	13	3	13127	mmu-miR-200a*	Experimental	
4	6	13	3	13127	mmu-miR-200a*	Experimental	
4	8	13	3	13127	mmu-miR-200a*	Experimental	
2	1	10	3	11000	rno-miR-200a	Experimental	
